,PO No.,PO Item No.,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor Name,Manufacturer Part No.,Long Description,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,Region,score,path,desc,desc_words_short,desc_words_long,base_index,Unit Price
855722,4301178883,2,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2020-03-20,2.0,EA,48.48,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",855722,24.24
858307,4301187432,7,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2020-04-23,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",858307,23.36
858309,4301187432,9,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2020-04-23,4.0,EA,93.44,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",858309,23.36
865675,4301208171,1,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2020-07-27,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",865675,23.36
875350,4301234571,23,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-01-07,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",875350,23.36
875353,4301234571,26,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-01-07,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",875353,23.36
875362,4301234571,6,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-01-07,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",875362,23.36
875364,4301234571,8,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-01-07,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",875364,23.36
875447,4301234606,5,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-01-07,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",875447,23.36
875693,4301234667,2,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-01-07,2.0,EA,46.72,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",875693,23.36
875905,4301235226,9,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-01-11,47.0,EA,1097.92,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",875905,23.360000000000003
878067,4301239312,2,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-02-03,1.0,EA,22.76,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",878067,22.76
882841,4301249049,3,Free Carrier,11026600,"GSKT:2-53/64IN ID,5-5/8IN OD,0.078IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,304649-100,"GASKET: 2-53/64IN ID,5-5/8IN OD,0.078IN THK,ROUND,NON-ASBESTOS",2021-04-07,2.0,EA,45.52,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GSKT', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK']","['GASKET', '2', '53', '64IN', 'ID', '5', '5', '8IN', 'OD', '0.078IN', 'THK', 'ROUND', 'NON', 'ASBESTOS']",882841,22.76
743432,4300856799,2,From plant,11025742,"GASKET:0.995 ID X 1-1/4IN OD,CU",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2017-10-20,8.0,EA,129.6,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', 'CU']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",743432,16.2
748516,4300872191,2,From plant,11025742,"GASKET:0.995 ID X 1-1/4IN OD,CU",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2017-11-28,7.0,EA,113.4,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', 'CU']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",748516,16.2
752559,4300883852,1,Free Carrier,11025742,"GASKET:0.995 ID X 1-1/4IN OD,CU",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2017-12-26,7.0,EA,118.3,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', 'CU']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",752559,16.9
770745,4300942954,1,Free Carrier,11025742,"GASKET:0.995 ID X 1-1/4IN OD,CU",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2018-05-24,7.0,EA,118.3,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', 'CU']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",770745,16.9
777509,4300964001,1,Free Carrier,11025742,"GASKET:0.995 ID X 1-1/4IN OD,CU",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2018-07-19,10.0,EA,169.0,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', 'CU']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",777509,16.9
802893,4301040922,2,Free Carrier,11025742,"GASKET:0.995 ID X 1-1/4IN OD,0.062IN THK",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2019-02-10,67.0,EA,1132.3,USD,31181500,Gaskets,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', '0.062IN', 'THK']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",802893,16.9
858301,4301187432,10,Free Carrier,11025742,"GASKET:0.062IN,0.995 ID X 1-1/4IN OD,10/",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2020-04-23,1.0,PH,16.1,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.062IN', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', '10']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",858301,16.1
858302,4301187432,11,Free Carrier,11025742,"GASKET:0.062IN,0.995 ID X 1-1/4IN OD,10/",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2020-04-23,1.0,PH,16.1,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.062IN', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', '10']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",858302,16.1
858304,4301187432,3,Free Carrier,11025742,"GASKET:0.062IN,0.995 ID X 1-1/4IN OD,10/",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2020-04-23,2.0,PH,32.2,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.062IN', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', '10']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",858304,16.1
875896,4301235226,10,Free Carrier,11025742,"GASKET:0.062IN,0.995 ID X 1-1/4IN OD,10/",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2021-01-11,4.0,EA,64.4,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.062IN', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', '10']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",875896,16.1
877710,4301238907,1,Free Carrier,11025742,"GASKET:0.062IN,0.995 ID X 1-1/4IN OD,10/",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2021-02-01,4.0,EA,61.2,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.062IN', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', '10']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",877710,15.3
878625,4301240618,2,Free Carrier,11025742,"GASKET:0.062IN,0.995 ID X 1-1/4IN OD,10/",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1028903,"GASKET: 0.995IN ID,1-1/4IN OD,0.062IN THK,10/PACK",2021-02-10,4.0,EA,61.2,USD,31181500,Gaskets,Ordered,AGT,0.9,[1.1.1],m_p,"['GASKET', '0.062IN', '0.995', 'ID', 'X', '1', '1', '4IN', 'OD', '10']","['GASKET', '0.995IN', 'ID', '1', '1', '4IN', 'OD', '0.062IN', 'THK', '10', 'PACK']",878625,15.3
621803,4300483921,1,Free Carrier,11046655,COMPOUND:SILICONE RTV-106,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2015-07-27,2.0,EA,125.92,USD,12352300,Inorganic compounds,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['COMPOUND', 'SILICONE', 'RTV', '106']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",621803,62.96
738365,4300842020,1,From plant,11046655,COMPOUND:SILICONE RTV-106,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2017-09-18,10.0,EA,629.6,USD,12352300,Inorganic compounds,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['COMPOUND', 'SILICONE', 'RTV', '106']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",738365,62.96
763634,4300920567,1,From plant,11046655,COMPOUND:SILICONE RTV-106,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2018-03-29,1.0,EA,62.96,USD,12352300,Inorganic compounds,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['COMPOUND', 'SILICONE', 'RTV', '106']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",763634,62.96
765858,4300927554,1,From plant,11046655,COMPOUND:SILICONE RTV-106,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2018-04-17,1.0,EA,63.92,USD,12352300,Inorganic compounds,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['COMPOUND', 'SILICONE', 'RTV', '106']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",765858,63.92
799108,4301029666,6,Free Carrier,11046655,"SEALANT:RTV ADHESIVE/SILICONE,PASTE,RED",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2019-01-14,4.0,EA,284.08,USD,12352300,Inorganic compounds,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['SEALANT', 'RTV', 'ADHESIVE', 'SILICONE', 'PASTE', 'RED']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",799108,71.02
875692,4301234667,1,Free Carrier,11046655,"SEALANT:SILICONE,PASTE,RED,260DEG C",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2021-01-07,1.0,EA,45.36,USD,12352300,Inorganic compounds,Ordered,AGT,0.9,[1.1.1],m_p,"['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",875692,45.36
886580,4301254935,1,Free Carrier,11046655,"SEALANT:SILICONE,PASTE,RED,260DEG C",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2021-05-17,2.0,EA,92.08,USD,12352300,Inorganic compounds,Ordered,AGT,0.9,[1.1.1],m_p,"['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",886580,46.04
888831,4301259438,1,Free Carrier,11046655,"SEALANT:SILICONE,PASTE,RED,260DEG C",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,917252C1,"SEALANT: SILICONE,PASTE,RED,260DEG C,HIGH TEMP ADHESIVE,F/ GAS TURBINE GENERATOR SKIDS,PL030A:COMMISSIONING ITEMS,CONSUMABLE ITEMS",2021-06-16,2.0,EA,89.58,USD,12352300,Inorganic compounds,Ordered,AGT,0.9,[1.1.1],m_p,"['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C']","['SEALANT', 'SILICONE', 'PASTE', 'RED', '260DEG', 'C', 'HIGH', 'TEMP', 'ADHESIVE', 'F', 'GAS', 'TURBINE', 'GENERATOR', 'SKIDS', 'PL030A', 'COMMISSIONING', 'ITEMS', 'CONSUMABLE', 'ITEMS']",888831,44.79
818799,4301083092,2,Free Carrier,11042190,"HORN:EX-PRF,RED COLOR/W/ HARDWARE",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1060152,"ALARM: EXPLOSION PROOF,RED,W/ STROBE LIGHT,W/ HARDWARE",2019-06-06,1.0,EA,2848.65,USD,32151500,CTRL signal device,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['HORN', 'EX', 'PRF', 'RED', 'COLOR', 'W', 'HARDWARE']","['ALARM', 'EXPLOSION', 'PROOF', 'RED', 'W', 'STROBE', 'LIGHT', 'W', 'HARDWARE']",818799,2848.65
818798,4301083092,1,Free Carrier,36024305,"LIGHT FIXTURE:STROBE,24VDC,RED",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1060151,"LIGHT FIXTURE: STROBE,24VDC V,RED,W/ AUDIBLE ALARM",2019-06-06,1.0,EA,1686.91,USD,39111500,General lighting,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['LIGHT', 'FIXTURE', 'STROBE', '24VDC', 'RED']","['LIGHT', 'FIXTURE', 'STROBE', '24VDC', 'V', 'RED', 'W', 'AUDIBLE', 'ALARM']",818798,1686.91
685369,4300684898,5,From plant,11044434,"ELEMENT,FLTR:LUBE OIL,10 MICRON, 25 GPM",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,186212-100,"KIT: SERVICE,LUBRICATING OIL ELEMENT FILTER",2016-09-28,7.0,EA,767.97,USD,12140000,Elements and gases,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['ELEMENT', 'FLTR', 'LUBE', 'OIL', '10', 'MICRON', '25', 'GPM']","['KIT', 'SERVICE', 'LUBRICATING', 'OIL', 'ELEMENT', 'FILTER']",685369,109.71000000000001
832296,4301116712,1,Free Carrier,11044434,KIT:LUBRICATING OIL ELEMENT FILTER,SOLAR TURBINES,SOLAR TURBINES EUROPE SA,186212-100,"KIT: SERVICE,LUBRICATING OIL ELEMENT FILTER",2019-09-05,2.0,EA,173.48,USD,12140000,Elements and gases,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['KIT', 'LUBRICATING', 'OIL', 'ELEMENT', 'FILTER']","['KIT', 'SERVICE', 'LUBRICATING', 'OIL', 'ELEMENT', 'FILTER']",832296,86.74
878310,4301240049,1,Free Carrier,11044434,"KIT:SRVC,LUBRICATING OIL ELEMENT FILTER",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,186212-100,"KIT: SERVICE,LUBRICATING OIL ELEMENT FILTER",2021-02-07,1.0,EA,88.04,USD,12140000,Elements and gases,Ordered,AGT,0.9,[1.1.1],m_p,"['KIT', 'SRVC', 'LUBRICATING', 'OIL', 'ELEMENT', 'FILTER']","['KIT', 'SERVICE', 'LUBRICATING', 'OIL', 'ELEMENT', 'FILTER']",878310,88.04
890080,4301261360,1,Free Carrier,11044434,"KIT:SRVC,LUBRICATING OIL ELEMENT FILTER",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,186212-100,"KIT: SERVICE,LUBRICATING OIL ELEMENT FILTER",2021-06-29,1.0,EA,85.66,USD,12140000,Elements and gases,Ordered,AGT,0.9,[1.1.1],m_p,"['KIT', 'SRVC', 'LUBRICATING', 'OIL', 'ELEMENT', 'FILTER']","['KIT', 'SERVICE', 'LUBRICATING', 'OIL', 'ELEMENT', 'FILTER']",890080,85.66
692786,4300704714,1,Free Carrier,10051287,"HOSE:POWER TURBO,2IN ID,FLEXIBLE METAL",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1056999,"HOSE,FLEXIBLE METAL: POWER TURBO,2IN ID",2016-11-10,3.0,EA,4267.23,USD,40142000,Hoses,Transaction Completed,AGT,0.9,[1.1.1],m_p,"['HOSE', 'POWER', 'TURBO', '2IN', 'ID', 'FLEXIBLE', 'METAL']","['HOSE', 'FLEXIBLE', 'METAL', 'POWER', 'TURBO', '2IN', 'ID']",692786,1422.4099999999999
863656,4301203324,8,Free Carrier,10051287,"HOSE,FLEX MTL:POWER TURBO,2IN ID",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1056999,"HOSE,FLEXIBLE METAL: POWER TURBO,2IN ID",2020-07-01,8.0,EA,11429.92,USD,40142000,Hoses,Ordered,AGT,0.9,[1.1.1],m_p,"['HOSE', 'FLEX', 'MTL', 'POWER', 'TURBO', '2IN', 'ID']","['HOSE', 'FLEXIBLE', 'METAL', 'POWER', 'TURBO', '2IN', 'ID']",863656,1428.74
882933,4301249096,25,Free Carrier,10051287,"HOSE,FLEX MTL:POWER TURBO,2IN ID",SOLAR TURBINES,SOLAR TURBINES EUROPE SA,1056999,"HOSE,FLEXIBLE METAL: POWER TURBO,2IN ID",2021-04-07,5.0,EA,6965.05,USD,40142000,Hoses,Ordered,AGT,0.9,[1.1.1],m_p,"['HOSE', 'FLEX', 'MTL', 'POWER', 'TURBO', '2IN', 'ID']","['HOSE', 'FLEXIBLE', 'METAL', 'POWER', 'TURBO', '2IN', 'ID']",882933,1393.01
