,PO No.,PO Item No.,Incoterms Name,Material/Service No.,PO Item Description,Manufacturer Name,Vendor Name,Manufacturer Part No.,Long Description,PO Item Creation Date,PO Item Quantity,PO Item Quantity Unit,PO Item Value (GC),PO Item Value (GC) Unit,Product Category,Product Category Description,PO Status Name,Region,sim_score,path,desc_from,desc_words_short,desc_words_long,Unit Price
797971,4301019997,1,Delivered Duty Paid,113,"OIL,INDUST:ANTI-WEAR",CASTROL,Petrochem Group Ltd,6154/20,"OIL: ANTI-WEAR,HYDRAULIC,MINERAL,HYSPIN AWH-M 32,32 CST AT 40 DEG C/6.3 CST AT 100 DEG C,ISO VG 32,20 L PAIL,LIGHT YELLOW,DENSITY: 0.874 KG/L AT 15 DEG C,FLASH POINT: 180 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 150,0.88 G/ML @ 15 DEG C DENSITY,6.41 CST @ 100 DEG C VISCOSITY,MINERAL ANTI-WEAR",2018-12-14,6,EA,475.2,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'ANTI', 'WEAR']","['OIL', 'ANTI', 'WEAR', 'HYDRAULIC', 'MINERAL', 'HYSPIN', 'AWH', 'M', '32', '32', 'CST', 'AT', '40', 'DEG', 'C', '6.3', 'CST', 'AT', '100', 'DEG', 'C', 'ISO', 'VG', '32', '20', 'L', 'PAIL', 'LIGHT', 'YELLOW', 'DENSITY', '0.874', 'KG', 'L', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '180', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '150', '0.88', 'G', 'ML', '@', '15', 'DEG', 'C', 'DENSITY', '6.41', 'CST', '@', '100', 'DEG', 'C', 'VISCOSITY', 'MINERAL', 'ANTI', 'WEAR']",79.2
800053,4301026208,1,Delivered Duty Paid,113,"OIL,INDUST:MINERAL, ANTI-WEAR, HYDRAULIC",CASTROL,Petrochem Group Ltd,6154/20,"OIL: ANTI-WEAR,HYDRAULIC,MINERAL,HYSPIN AWH-M 32,32 CST AT 40 DEG C/6.3 CST AT 100 DEG C,ISO VG 32,20 L PAIL,LIGHT YELLOW,DENSITY: 0.874 KG/L AT 15 DEG C,FLASH POINT: 180 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 150,0.88 G/ML @ 15 DEG C DENSITY,6.41 CST @ 100 DEG C VISCOSITY,MINERAL ANTI-WEAR",2019-01-04,3,EA,237.6,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'MINERAL', 'ANTI', 'WEAR', 'HYDRAULIC']","['OIL', 'ANTI', 'WEAR', 'HYDRAULIC', 'MINERAL', 'HYSPIN', 'AWH', 'M', '32', '32', 'CST', 'AT', '40', 'DEG', 'C', '6.3', 'CST', 'AT', '100', 'DEG', 'C', 'ISO', 'VG', '32', '20', 'L', 'PAIL', 'LIGHT', 'YELLOW', 'DENSITY', '0.874', 'KG', 'L', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '180', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '150', '0.88', 'G', 'ML', '@', '15', 'DEG', 'C', 'DENSITY', '6.41', 'CST', '@', '100', 'DEG', 'C', 'VISCOSITY', 'MINERAL', 'ANTI', 'WEAR']",79.2
800717,4301028499,5,Delivered Duty Paid,113,"OIL,INDUST:MINERAL, ANTI-WEAR, HYDRAULIC",CASTROL,Petrochem Group Ltd,6154/20,"OIL: ANTI-WEAR,HYDRAULIC,MINERAL,HYSPIN AWH-M 32,32 CST AT 40 DEG C/6.3 CST AT 100 DEG C,ISO VG 32,20 L PAIL,LIGHT YELLOW,DENSITY: 0.874 KG/L AT 15 DEG C,FLASH POINT: 180 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 150,0.88 G/ML @ 15 DEG C DENSITY,6.41 CST @ 100 DEG C VISCOSITY,MINERAL ANTI-WEAR",2019-01-10,6,EA,475.2,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'MINERAL', 'ANTI', 'WEAR', 'HYDRAULIC']","['OIL', 'ANTI', 'WEAR', 'HYDRAULIC', 'MINERAL', 'HYSPIN', 'AWH', 'M', '32', '32', 'CST', 'AT', '40', 'DEG', 'C', '6.3', 'CST', 'AT', '100', 'DEG', 'C', 'ISO', 'VG', '32', '20', 'L', 'PAIL', 'LIGHT', 'YELLOW', 'DENSITY', '0.874', 'KG', 'L', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '180', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '150', '0.88', 'G', 'ML', '@', '15', 'DEG', 'C', 'DENSITY', '6.41', 'CST', '@', '100', 'DEG', 'C', 'VISCOSITY', 'MINERAL', 'ANTI', 'WEAR']",79.2
803314,4301037087,1,Delivered Duty Paid,113,"OIL,INDUST:ANTI-WEAR",CASTROL,Petrochem Group Ltd,6154/20,"OIL: ANTI-WEAR,HYDRAULIC,MINERAL,HYSPIN AWH-M 32,32 CST AT 40 DEG C/6.3 CST AT 100 DEG C,ISO VG 32,20 L PAIL,LIGHT YELLOW,DENSITY: 0.874 KG/L AT 15 DEG C,FLASH POINT: 180 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 150,0.88 G/ML @ 15 DEG C DENSITY,6.41 CST @ 100 DEG C VISCOSITY,MINERAL ANTI-WEAR",2019-01-31,3,EA,237.6,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'ANTI', 'WEAR']","['OIL', 'ANTI', 'WEAR', 'HYDRAULIC', 'MINERAL', 'HYSPIN', 'AWH', 'M', '32', '32', 'CST', 'AT', '40', 'DEG', 'C', '6.3', 'CST', 'AT', '100', 'DEG', 'C', 'ISO', 'VG', '32', '20', 'L', 'PAIL', 'LIGHT', 'YELLOW', 'DENSITY', '0.874', 'KG', 'L', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '180', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '150', '0.88', 'G', 'ML', '@', '15', 'DEG', 'C', 'DENSITY', '6.41', 'CST', '@', '100', 'DEG', 'C', 'VISCOSITY', 'MINERAL', 'ANTI', 'WEAR']",79.2
804571,4301039991,1,Delivered Duty Paid,113,"OIL,INDUST:ANTI-WEAR",CASTROL,Petrochem Group Ltd,6154/20,"OIL: ANTI-WEAR,HYDRAULIC,MINERAL,HYSPIN AWH-M 32,32 CST AT 40 DEG C/6.3 CST AT 100 DEG C,ISO VG 32,20 L PAIL,LIGHT YELLOW,DENSITY: 0.874 KG/L AT 15 DEG C,FLASH POINT: 180 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 150,0.88 G/ML @ 15 DEG C DENSITY,6.41 CST @ 100 DEG C VISCOSITY,MINERAL ANTI-WEAR",2019-02-07,4,EA,316.8,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'ANTI', 'WEAR']","['OIL', 'ANTI', 'WEAR', 'HYDRAULIC', 'MINERAL', 'HYSPIN', 'AWH', 'M', '32', '32', 'CST', 'AT', '40', 'DEG', 'C', '6.3', 'CST', 'AT', '100', 'DEG', 'C', 'ISO', 'VG', '32', '20', 'L', 'PAIL', 'LIGHT', 'YELLOW', 'DENSITY', '0.874', 'KG', 'L', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '180', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '150', '0.88', 'G', 'ML', '@', '15', 'DEG', 'C', 'DENSITY', '6.41', 'CST', '@', '100', 'DEG', 'C', 'VISCOSITY', 'MINERAL', 'ANTI', 'WEAR']",79.2
806227,4301044652,1,Delivered Duty Paid,113,"OIL,INDUST:ANTI-WEAR",CASTROL,Petrochem Group Ltd,6154/20,"OIL: ANTI-WEAR,HYDRAULIC,MINERAL,HYSPIN AWH-M 32,32 CST AT 40 DEG C/6.3 CST AT 100 DEG C,ISO VG 32,20 L PAIL,LIGHT YELLOW,DENSITY: 0.874 KG/L AT 15 DEG C,FLASH POINT: 180 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 150,0.88 G/ML @ 15 DEG C DENSITY,6.41 CST @ 100 DEG C VISCOSITY,MINERAL ANTI-WEAR",2019-02-20,4,EA,316.8,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'ANTI', 'WEAR']","['OIL', 'ANTI', 'WEAR', 'HYDRAULIC', 'MINERAL', 'HYSPIN', 'AWH', 'M', '32', '32', 'CST', 'AT', '40', 'DEG', 'C', '6.3', 'CST', 'AT', '100', 'DEG', 'C', 'ISO', 'VG', '32', '20', 'L', 'PAIL', 'LIGHT', 'YELLOW', 'DENSITY', '0.874', 'KG', 'L', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '180', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '150', '0.88', 'G', 'ML', '@', '15', 'DEG', 'C', 'DENSITY', '6.41', 'CST', '@', '100', 'DEG', 'C', 'VISCOSITY', 'MINERAL', 'ANTI', 'WEAR']",79.2
806435,4301045211,1,Delivered Duty Paid,113,"OIL,INDUST:ANTI-WEAR",CASTROL,Petrochem Group Ltd,6154/20,"OIL: ANTI-WEAR,HYDRAULIC,MINERAL,HYSPIN AWH-M 32,32 CST AT 40 DEG C/6.3 CST AT 100 DEG C,ISO VG 32,20 L PAIL,LIGHT YELLOW,DENSITY: 0.874 KG/L AT 15 DEG C,FLASH POINT: 180 DEG C,FORM: LIQUID,POUR POINT: -42 DEG C,VISCOSITY INDEX: 150,0.88 G/ML @ 15 DEG C DENSITY,6.41 CST @ 100 DEG C VISCOSITY,MINERAL ANTI-WEAR",2019-02-21,6,EA,475.2,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'ANTI', 'WEAR']","['OIL', 'ANTI', 'WEAR', 'HYDRAULIC', 'MINERAL', 'HYSPIN', 'AWH', 'M', '32', '32', 'CST', 'AT', '40', 'DEG', 'C', '6.3', 'CST', 'AT', '100', 'DEG', 'C', 'ISO', 'VG', '32', '20', 'L', 'PAIL', 'LIGHT', 'YELLOW', 'DENSITY', '0.874', 'KG', 'L', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '180', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '42', 'DEG', 'C', 'VISCOSITY', 'INDEX', '150', '0.88', 'G', 'ML', '@', '15', 'DEG', 'C', 'DENSITY', '6.41', 'CST', '@', '100', 'DEG', 'C', 'VISCOSITY', 'MINERAL', 'ANTI', 'WEAR']",79.2
322977,4301207319,1,Free Carrier,114,"OIL:ANTI-WEAR,INDUST,REFRIGN,SYNTHETIC,A",CASTROL,BP LUBRICANTS USA INC,1495FE,"OIL: ANTI-WEAR,INDUSTRIAL,REFRIGERATION,SYNTHETIC,AIRCOL SR 68,68 CST AT 40 DEG C,20 L PAIL,AMBER,DENSITY: 0.84 G/ML AT 15 DEG C,FLASH POINT: 264 DEG C,FORM: LIQUID,POUR POINT: -54 DEG C,VISCOSITY INDEX: 142",2020-07-22,8,EA,1256.64,USD,12181600,Oils,Transaction Completed,GOM,0.9,[2.1.1],m_p,"['OIL', 'ANTI', 'WEAR', 'INDUST', 'REFRIGN', 'SYNTHETIC', 'A']","['OIL', 'ANTI', 'WEAR', 'INDUSTRIAL', 'REFRIGERATION', 'SYNTHETIC', 'AIRCOL', 'SR', '68', '68', 'CST', 'AT', '40', 'DEG', 'C', '20', 'L', 'PAIL', 'AMBER', 'DENSITY', '0.84', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '264', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '54', 'DEG', 'C', 'VISCOSITY', 'INDEX', '142']",157.08
323897,4301210770,1,Free Carrier,114,"OIL:ANTI-WEAR,INDUST,REFRIGN,SYNTHETIC,A",CASTROL,BP LUBRICANTS USA INC,1495FE,"OIL: ANTI-WEAR,INDUSTRIAL,REFRIGERATION,SYNTHETIC,AIRCOL SR 68,68 CST AT 40 DEG C,20 L PAIL,AMBER,DENSITY: 0.84 G/ML AT 15 DEG C,FLASH POINT: 264 DEG C,FORM: LIQUID,POUR POINT: -54 DEG C,VISCOSITY INDEX: 142",2020-08-10,1,EA,157.08,USD,12181600,Oils,Transaction Completed,GOM,0.9,[2.1.1],m_p,"['OIL', 'ANTI', 'WEAR', 'INDUST', 'REFRIGN', 'SYNTHETIC', 'A']","['OIL', 'ANTI', 'WEAR', 'INDUSTRIAL', 'REFRIGERATION', 'SYNTHETIC', 'AIRCOL', 'SR', '68', '68', 'CST', 'AT', '40', 'DEG', 'C', '20', 'L', 'PAIL', 'AMBER', 'DENSITY', '0.84', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '264', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '54', 'DEG', 'C', 'VISCOSITY', 'INDEX', '142']",157.08
326018,4301219813,1,Free Carrier,114,"OIL:ANTI-WEAR,INDUST,REFRIGN,SYNTHETIC,A",CASTROL,BP LUBRICANTS USA INC,1495FE,"OIL: ANTI-WEAR,INDUSTRIAL,REFRIGERATION,SYNTHETIC,AIRCOL SR 68,68 CST AT 40 DEG C,20 L PAIL,AMBER,DENSITY: 0.84 G/ML AT 15 DEG C,FLASH POINT: 264 DEG C,FORM: LIQUID,POUR POINT: -54 DEG C,VISCOSITY INDEX: 142",2020-10-05,12,EA,1884.96,USD,12181600,Oils,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'ANTI', 'WEAR', 'INDUST', 'REFRIGN', 'SYNTHETIC', 'A']","['OIL', 'ANTI', 'WEAR', 'INDUSTRIAL', 'REFRIGERATION', 'SYNTHETIC', 'AIRCOL', 'SR', '68', '68', 'CST', 'AT', '40', 'DEG', 'C', '20', 'L', 'PAIL', 'AMBER', 'DENSITY', '0.84', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '264', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '54', 'DEG', 'C', 'VISCOSITY', 'INDEX', '142']",157.08
329886,4301235771,1,Free Carrier,114,"OIL:ANTI-WEAR,INDUST,REFRIGN,SYNTHETIC,A",CASTROL,BP LUBRICANTS USA INC,1495FE,"OIL: ANTI-WEAR,INDUSTRIAL,REFRIGERATION,SYNTHETIC,AIRCOL SR 68,68 CST AT 40 DEG C,20 L PAIL,AMBER,DENSITY: 0.84 G/ML AT 15 DEG C,FLASH POINT: 264 DEG C,FORM: LIQUID,POUR POINT: -54 DEG C,VISCOSITY INDEX: 142",2021-01-13,12,EA,1884.96,USD,12181600,Oils,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'ANTI', 'WEAR', 'INDUST', 'REFRIGN', 'SYNTHETIC', 'A']","['OIL', 'ANTI', 'WEAR', 'INDUSTRIAL', 'REFRIGERATION', 'SYNTHETIC', 'AIRCOL', 'SR', '68', '68', 'CST', 'AT', '40', 'DEG', 'C', '20', 'L', 'PAIL', 'AMBER', 'DENSITY', '0.84', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '264', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '54', 'DEG', 'C', 'VISCOSITY', 'INDEX', '142']",157.08
332898,4301245878,1,Free Carrier,114,"OIL:ANTI-WEAR,INDUST,REFRIGN,SYNTHETIC,A",CASTROL,BP LUBRICANTS USA INC,1495FE,"OIL: ANTI-WEAR,INDUSTRIAL,REFRIGERATION,SYNTHETIC,AIRCOL SR 68,68 CST AT 40 DEG C,20 L PAIL,AMBER,DENSITY: 0.84 G/ML AT 15 DEG C,FLASH POINT: 264 DEG C,FORM: LIQUID,POUR POINT: -54 DEG C,VISCOSITY INDEX: 142",2021-03-16,4,EA,628.32,USD,12181600,Oils,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'ANTI', 'WEAR', 'INDUST', 'REFRIGN', 'SYNTHETIC', 'A']","['OIL', 'ANTI', 'WEAR', 'INDUSTRIAL', 'REFRIGERATION', 'SYNTHETIC', 'AIRCOL', 'SR', '68', '68', 'CST', 'AT', '40', 'DEG', 'C', '20', 'L', 'PAIL', 'AMBER', 'DENSITY', '0.84', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '264', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '54', 'DEG', 'C', 'VISCOSITY', 'INDEX', '142']",157.08
336472,4301259266,1,Free Carrier,114,"OIL:ANTI-WEAR,INDUST,REFRIGN,SYNTHETIC,A",CASTROL,BP LUBRICANTS USA INC,1495FE,"OIL: ANTI-WEAR,INDUSTRIAL,REFRIGERATION,SYNTHETIC,AIRCOL SR 68,68 CST AT 40 DEG C,20 L PAIL,AMBER,DENSITY: 0.84 G/ML AT 15 DEG C,FLASH POINT: 264 DEG C,FORM: LIQUID,POUR POINT: -54 DEG C,VISCOSITY INDEX: 142",2021-06-15,4,EA,628.32,USD,12181600,Oils,Ordered,GOM,0.9,[2.1.1],m_p,"['OIL', 'ANTI', 'WEAR', 'INDUST', 'REFRIGN', 'SYNTHETIC', 'A']","['OIL', 'ANTI', 'WEAR', 'INDUSTRIAL', 'REFRIGERATION', 'SYNTHETIC', 'AIRCOL', 'SR', '68', '68', 'CST', 'AT', '40', 'DEG', 'C', '20', 'L', 'PAIL', 'AMBER', 'DENSITY', '0.84', 'G', 'ML', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '264', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '54', 'DEG', 'C', 'VISCOSITY', 'INDEX', '142']",157.08
801504,4301031918,1,Delivered Duty Paid,114,"OIL,INDUST:COMPRSR,AIRCOL SR 68,20L PAIL",CASTROL,Petrochem Group Ltd,1495FE,"OIL,INDUSTRIAL: SYNTHETIC REFRIGERATION COMPRESSOR,AIRCOL SR 68,20L PAIL68 CST @ 40DEG C VISCOSITY,142 VISCOSITY,249DEG C FLASH POINT,-54DEG C",2019-01-18,13,EA,1848.6,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'COMPRSR', 'AIRCOL', 'SR', '68', '20L', 'PAIL']","['OIL', 'INDUSTRIAL', 'SYNTHETIC', 'REFRIGERATION', 'COMPRESSOR', 'AIRCOL', 'SR', '68', '20L', 'PAIL68', 'CST', '@', '40DEG', 'C', 'VISCOSITY', '142', 'VISCOSITY', '249DEG', 'C', 'FLASH', 'POINT', '54DEG', 'C']",142.2
796701,4301016406,1,Delivered Duty Paid,117,"OIL,INDUST:AIR LUBRICATION",CASTROL,Petrochem Group Ltd,6217/20,"OIL,INDUSTRIAL: AIR LUBRICATION, CIRCULATING SYSTEM,MAGNA 220,ISO 220,20L CAN,220MM2/S AT 40DEG C, 19.1MM2/S AT 100DEG C VISCOSITY,97 VISCOSITY232DEG C FLASH POINT,AMBER,-15DEG C,0.89G/ML AT 15DEG C,LIQUID",2018-12-05,1,EA,67.73,USD,12181600,Oils,Transaction Completed,AGT,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'AIR', 'LUBRICATION']","['OIL', 'INDUSTRIAL', 'AIR', 'LUBRICATION', 'CIRCULATING', 'SYSTEM', 'MAGNA', '220', 'ISO', '220', '20L', 'CAN', '220MM2', 'S', 'AT', '40DEG', 'C', '19.1MM2', 'S', 'AT', '100DEG', 'C', 'VISCOSITY', '97', 'VISCOSITY232DEG', 'C', 'FLASH', 'POINT', 'AMBER', '15DEG', 'C', '0.89G', 'ML', 'AT', '15DEG', 'C', 'LIQUID']",67.73
536553,4301156558,1,Delivered Duty Paid,119,"OIL,INDUST:CIRCULATING SYSTEM,MAGNA 68,I",CASTROL,Lubricants UK Limited,1558AD,"OIL: LUBRICANT,MAGNA 68,68 SQMM/SECOND AT 40 DEG C/8.6 SQMM/SECOND AT 100 DEG C,ISO 68,20 L CAN,AMBER,DENSITY: 880 KG/M3 AT 15 DEG C,FLASH POINT: 220 DEG C,FORM: LIQUID,POUR POINT: -18 DEG C,VISCOSITY INDEX: 102",2020-01-13,2,EA,94.56,USD,12181600,Oils,Transaction Completed,UKS,0.9,[2.1.1],m_p,"['OIL', 'INDUST', 'CIRCULATING', 'SYSTEM', 'MAGNA', '68', 'I']","['OIL', 'LUBRICANT', 'MAGNA', '68', '68', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', '8.6', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', 'ISO', '68', '20', 'L', 'CAN', 'AMBER', 'DENSITY', '880', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '220', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '18', 'DEG', 'C', 'VISCOSITY', 'INDEX', '102']",47.28
549352,4301236601,1,Free Carrier,119,"OIL:LUBRCT,MAGNA 68,68 SQMM/SECOND AT 40",CASTROL,Lubricants UK Limited,1558AD,"OIL: LUBRICANT,MAGNA 68,68 SQMM/SECOND AT 40 DEG C/8.6 SQMM/SECOND AT 100 DEG C,ISO 68,20 L CAN,AMBER,DENSITY: 880 KG/M3 AT 15 DEG C,FLASH POINT: 220 DEG C,FORM: LIQUID,POUR POINT: -18 DEG C,VISCOSITY INDEX: 102",2021-01-18,2,EA,95.7,USD,12181600,Oils,Ordered,UKS,0.9,[2.1.1],m_p,"['OIL', 'LUBRCT', 'MAGNA', '68', '68', 'SQMM', 'SECOND', 'AT', '40']","['OIL', 'LUBRICANT', 'MAGNA', '68', '68', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', '8.6', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', 'ISO', '68', '20', 'L', 'CAN', 'AMBER', 'DENSITY', '880', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '220', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '18', 'DEG', 'C', 'VISCOSITY', 'INDEX', '102']",47.85
551176,4301244616,1,Free Carrier,119,"OIL:LUBRCT,MAGNA 68,68 SQMM/SECOND AT 40",CASTROL,Lubricants UK Limited,1558AD,"OIL: LUBRICANT,MAGNA 68,68 SQMM/SECOND AT 40 DEG C/8.6 SQMM/SECOND AT 100 DEG C,ISO 68,20 L CAN,AMBER,DENSITY: 880 KG/M3 AT 15 DEG C,FLASH POINT: 220 DEG C,FORM: LIQUID,POUR POINT: -18 DEG C,VISCOSITY INDEX: 102",2021-03-08,4,EA,191.41,USD,12181600,Oils,Ordered,UKS,0.9,[2.1.1],m_p,"['OIL', 'LUBRCT', 'MAGNA', '68', '68', 'SQMM', 'SECOND', 'AT', '40']","['OIL', 'LUBRICANT', 'MAGNA', '68', '68', 'SQMM', 'SECOND', 'AT', '40', 'DEG', 'C', '8.6', 'SQMM', 'SECOND', 'AT', '100', 'DEG', 'C', 'ISO', '68', '20', 'L', 'CAN', 'AMBER', 'DENSITY', '880', 'KG', 'M3', 'AT', '15', 'DEG', 'C', 'FLASH', 'POINT', '220', 'DEG', 'C', 'FORM', 'LIQUID', 'POUR', 'POINT', '18', 'DEG', 'C', 'VISCOSITY', 'INDEX', '102']",47.8525
